[15:30:10] [ServerMain/INFO]: Building unoptimized datafixer
[15:30:11] [ServerMain/INFO]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
[15:30:12] [ServerMain/INFO]: Loaded 7 recipes
[15:30:13] [Server thread/INFO]: Starting minecraft server version 1.19.3
[15:30:13] [Server thread/INFO]: Loading properties
[15:30:13] [Server thread/INFO]: This server is running Paper version git-Paper-396 (MC: 1.19.3) (Implementing API version 1.19.3-R0.1-SNAPSHOT) (Git: bd77b78)
[15:30:13] [Server thread/INFO]: Server Ping Player Sample Count: 12
[15:30:13] [Server thread/INFO]: Using 4 threads for Netty based IO
[15:30:13] [Server thread/INFO]: [ChunkTaskScheduler] Chunk system is using 1 I/O threads, 3 worker threads, and gen parallelism of 3 threads
[15:30:13] [Server thread/INFO]: Default game type: SURVIVAL
[15:30:13] [Server thread/INFO]: Generating keypair
[15:30:13] [Server thread/INFO]: Starting Minecraft server on *:25565
[15:30:13] [Server thread/INFO]: Using default channel type
[15:30:13] [Server thread/INFO]: Paper: Using Java compression from Velocity.
[15:30:13] [Server thread/INFO]: Paper: Using Java cipher from Velocity.
[15:30:14] [Server thread/INFO]: [GSit] Loading GSit v1.3.7
[15:30:14] [Server thread/INFO]: [Timber] Loading Timber v1.1.0
[15:30:14] [Server thread/INFO]: [floodgate] Loading floodgate v2.2.0-SNAPSHOT (b74-4f36112)
[15:30:15] [Server thread/INFO]: [floodgate] Demorou 391ms para inicializar o Floodgate
[15:30:15] [Server thread/INFO]: [Geyser-Spigot] Loading Geyser-Spigot v2.1.0-SNAPSHOT
[15:30:15] [Server thread/INFO]: [Geyser-Spigot] Carregando extensões...
[15:30:15] [Server thread/INFO]: [Geyser-Spigot] 0 extensão(ões) carregada
[15:30:15] [Server thread/INFO]: Server permissions file permissions.yml is empty, ignoring it
[15:30:15] [Server thread/INFO]: Preparing level "world"
[15:30:16] [Server thread/INFO]: Preparing start region for dimension minecraft:overworld
[15:30:16] [Server thread/INFO]: Time elapsed: 139 ms
[15:30:16] [Server thread/INFO]: Preparing start region for dimension minecraft:the_nether
[15:30:16] [Server thread/INFO]: Time elapsed: 25 ms
[15:30:16] [Server thread/INFO]: Preparing start region for dimension minecraft:the_end
[15:30:16] [Server thread/INFO]: Time elapsed: 15 ms
[15:30:16] [Server thread/INFO]: [GSit] Enabling GSit v1.3.7
[15:30:16] [Server thread/INFO]: [GSit] The plugin was successfully enabled.
[15:30:17] [Server thread/INFO]: [Timber] Enabling Timber v1.1.0
[15:30:17] [Server thread/INFO]: Timber Log Materials: [ACACIA_LOG, CRIMSON_STEM, WARPED_STEM, OAK_LOG, BIRCH_LOG, SPRUCE_LOG, JUNGLE_LOG, DARK_OAK_LOG]
[15:30:17] [Server thread/INFO]: Timber Axe Materials: [WOODEN_AXE, GOLDEN_AXE, DIAMOND_AXE, STONE_AXE, NETHERITE_AXE, IRON_AXE]
[15:30:17] [Server thread/INFO]: [floodgate] Enabling floodgate v2.2.0-SNAPSHOT (b74-4f36112)
[15:30:17] [Server thread/INFO]: [Geyser-Spigot] Enabling Geyser-Spigot v2.1.0-SNAPSHOT
[15:30:18] [Server thread/INFO]: [Geyser-Spigot] ******************************************
[15:36:44] [Server thread/INFO]: NETHERITE_PICKAXE
[15:36:44] [Server thread/INFO]: DEEPSLATE
[15:36:44] [Server thread/INFO]: NETHERITE_PICKAXE
[15:36:44] [Server thread/INFO]: DEEPSLATE
[15:37:14] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:14] [Server thread/INFO]: DEEPSLATE
[15:37:14] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:14] [Server thread/INFO]: DEEPSLATE
[15:37:15] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:15] [Server thread/INFO]: DEEPSLATE
[15:37:15] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:15] [Server thread/INFO]: DEEPSLATE
[15:37:16] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:16] [Server thread/INFO]: DEEPSLATE
[15:37:16] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:16] [Server thread/INFO]: DEEPSLATE
[15:37:17] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:17] [Server thread/INFO]: DEEPSLATE
[15:37:17] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:17] [Server thread/INFO]: DEEPSLATE
[15:37:17] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:17] [Server thread/INFO]: DEEPSLATE
[15:37:18] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:18] [Server thread/INFO]: DEEPSLATE
[15:37:18] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:18] [Server thread/INFO]: DEEPSLATE
[15:37:19] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:19] [Server thread/INFO]: DEEPSLATE
[15:37:19] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:19] [Server thread/INFO]: DEEPSLATE
[15:37:20] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:20] [Server thread/INFO]: DEEPSLATE
[15:37:20] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:20] [Server thread/INFO]: DEEPSLATE
[15:37:21] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:21] [Server thread/INFO]: DEEPSLATE
[15:37:21] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:21] [Server thread/INFO]: DEEPSLATE
[15:37:21] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:21] [Server thread/INFO]: DEEPSLATE
[15:37:22] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:22] [Server thread/INFO]: DEEPSLATE
[15:37:22] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:22] [Server thread/INFO]: DEEPSLATE
[15:37:23] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:23] [Server thread/INFO]: DEEPSLATE
[15:37:23] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:23] [Server thread/INFO]: DEEPSLATE
[15:37:24] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:24] [Server thread/INFO]: COBBLED_DEEPSLATE
[15:37:24] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:24] [Server thread/INFO]: COBBLED_DEEPSLATE
[15:37:25] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:25] [Server thread/INFO]: DEEPSLATE
[15:37:25] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:25] [Server thread/INFO]: DEEPSLATE
[15:37:26] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:26] [Server thread/INFO]: DEEPSLATE
[15:37:26] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:26] [Server thread/INFO]: DEEPSLATE
[15:37:26] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:26] [Server thread/INFO]: DEEPSLATE
[15:37:27] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:27] [Server thread/INFO]: DEEPSLATE
[15:37:27] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:27] [Server thread/INFO]: DEEPSLATE
[15:37:28] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:28] [Server thread/INFO]: DEEPSLATE
[15:37:28] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:28] [Server thread/INFO]: DEEPSLATE
[15:37:29] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:29] [Server thread/INFO]: DEEPSLATE
[15:37:29] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:29] [Server thread/INFO]: DEEPSLATE
[15:37:30] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:30] [Server thread/INFO]: DEEPSLATE
[15:37:30] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:30] [Server thread/INFO]: DEEPSLATE
[15:37:30] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:30] [Server thread/INFO]: DEEPSLATE
[15:37:31] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:31] [Server thread/INFO]: DEEPSLATE
[15:37:31] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:31] [Server thread/INFO]: DEEPSLATE
[15:37:32] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:32] [Server thread/INFO]: DEEPSLATE
[15:37:32] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:32] [Server thread/INFO]: DEEPSLATE
[15:37:33] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:33] [Server thread/INFO]: DEEPSLATE
[15:37:33] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:33] [Server thread/INFO]: DEEPSLATE
[15:37:34] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:34] [Server thread/INFO]: DEEPSLATE
[15:37:34] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:34] [Server thread/INFO]: DEEPSLATE
[15:37:35] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:35] [Server thread/INFO]: DEEPSLATE
[15:37:35] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:35] [Server thread/INFO]: DEEPSLATE
[15:37:35] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:35] [Server thread/INFO]: DEEPSLATE
[15:37:36] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:36] [Server thread/INFO]: DEEPSLATE
[15:37:36] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:36] [Server thread/INFO]: DEEPSLATE
[15:37:37] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:37] [Server thread/INFO]: DEEPSLATE
[15:37:37] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:37] [Server thread/INFO]: DEEPSLATE
[15:37:38] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:38] [Server thread/INFO]: DEEPSLATE
[15:37:38] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:38] [Server thread/INFO]: DEEPSLATE
[15:37:39] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:39] [Server thread/INFO]: DEEPSLATE
[15:37:39] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:39] [Server thread/INFO]: DEEPSLATE
[15:37:40] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:40] [Server thread/INFO]: DEEPSLATE
[15:37:40] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:40] [Server thread/INFO]: DEEPSLATE
[15:37:40] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:40] [Server thread/INFO]: DEEPSLATE
[15:37:41] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:41] [Server thread/INFO]: DEEPSLATE
[15:37:41] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:41] [Server thread/INFO]: DEEPSLATE
[15:37:42] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:42] [Server thread/INFO]: DEEPSLATE
[15:37:42] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:42] [Server thread/INFO]: DEEPSLATE
[15:37:43] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:43] [Server thread/INFO]: DEEPSLATE
[15:37:43] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:43] [Server thread/INFO]: DEEPSLATE
[15:37:44] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:44] [Server thread/INFO]: DEEPSLATE
[15:37:44] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:44] [Server thread/INFO]: DEEPSLATE
[15:37:44] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:44] [Server thread/INFO]: DEEPSLATE
[15:37:45] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:45] [Server thread/INFO]: DEEPSLATE
[15:37:45] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:45] [Server thread/INFO]: DEEPSLATE
[15:37:46] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:46] [Server thread/INFO]: DEEPSLATE
[15:37:46] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:46] [Server thread/INFO]: DEEPSLATE
[15:37:51] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:51] [Server thread/INFO]: DEEPSLATE
[15:37:52] [Server thread/INFO]: NETHERITE_PICKAXE
[15:37:52] [Server thread/INFO]: DEEPSLATE
[15:39:24] [Server thread/INFO]: NETHERITE_PICKAXE
[15:39:24] [Server thread/INFO]: DEEPSLATE_TILES
[15:39:24] [Server thread/INFO]: NETHERITE_PICKAXE
[15:39:24] [Server thread/INFO]: DEEPSLATE_TILES
[15:39:33] [Server thread/INFO]: NETHERITE_PICKAXE
[15:39:33] [Server thread/INFO]: DEEPSLATE
[15:39:37] [Server thread/INFO]: NETHERITE_PICKAXE
[15:39:37] [Server thread/INFO]: GRASS_BLOCK
[15:39:37] [Server thread/INFO]: NETHERITE_PICKAXE
[15:39:37] [Server thread/INFO]: DEEPSLATE
[15:39:49] [Server thread/INFO]: NETHERITE_PICKAXE
[15:39:49] [Server thread/INFO]: GRASS_BLOCK
[15:39:49] [Server thread/INFO]: NETHERITE_PICKAXE
[15:39:49] [Server thread/INFO]: DEEPSLATE
[15:40:55] [Server thread/INFO]: NETHERITE_PICKAXE
[15:40:55] [Server thread/INFO]: DEEPSLATE
[15:40:56] [Server thread/INFO]: NETHERITE_PICKAXE
[15:40:56] [Server thread/INFO]: DEEPSLATE
[15:40:57] [Server thread/INFO]: NETHERITE_PICKAXE
[15:40:57] [Server thread/INFO]: DEEPSLATE
[15:40:57] [Server thread/INFO]: NETHERITE_PICKAXE
[15:40:57] [Server thread/INFO]: DEEPSLATE
[15:40:57] [Server thread/INFO]: NETHERITE_PICKAXE
[15:40:57] [Server thread/INFO]: DEEPSLATE
[15:40:58] [Server thread/INFO]: NETHERITE_PICKAXE
[15:40:58] [Server thread/INFO]: DEEPSLATE
[15:40:58] [Server thread/INFO]: NETHERITE_PICKAXE
[15:40:58] [Server thread/INFO]: DEEPSLATE
[15:40:59] [Server thread/INFO]: NETHERITE_PICKAXE
[15:40:59] [Server thread/INFO]: DEEPSLATE
[15:40:59] [Server thread/INFO]: NETHERITE_PICKAXE
[15:40:59] [Server thread/INFO]: DEEPSLATE
[15:41:00] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:00] [Server thread/INFO]: DEEPSLATE
[15:41:00] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:00] [Server thread/INFO]: DEEPSLATE
[15:41:01] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:01] [Server thread/INFO]: DEEPSLATE
[15:41:01] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:01] [Server thread/INFO]: DEEPSLATE
[15:41:02] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:02] [Server thread/INFO]: DEEPSLATE
[15:41:02] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:02] [Server thread/INFO]: DEEPSLATE
[15:41:03] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:03] [Server thread/INFO]: DEEPSLATE
[15:41:03] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:03] [Server thread/INFO]: DEEPSLATE
[15:41:04] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:04] [Server thread/INFO]: DEEPSLATE
[15:41:05] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:05] [Server thread/INFO]: DEEPSLATE
[15:41:05] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:05] [Server thread/INFO]: DEEPSLATE
[15:41:06] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:06] [Server thread/INFO]: DEEPSLATE
[15:41:06] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:06] [Server thread/INFO]: DEEPSLATE
[15:41:06] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:06] [Server thread/INFO]: DEEPSLATE
[15:41:07] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:07] [Server thread/INFO]: DEEPSLATE
[15:41:08] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:08] [Server thread/INFO]: DEEPSLATE
[15:41:08] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:08] [Server thread/INFO]: DEEPSLATE
[15:41:08] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:08] [Server thread/INFO]: DEEPSLATE
[15:41:09] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:09] [Server thread/INFO]: DEEPSLATE
[15:41:10] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:10] [Server thread/INFO]: DEEPSLATE
[15:41:10] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:10] [Server thread/INFO]: DEEPSLATE
[15:41:11] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:11] [Server thread/INFO]: DEEPSLATE
[15:41:11] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:11] [Server thread/INFO]: DEEPSLATE
[15:41:12] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:12] [Server thread/INFO]: DEEPSLATE
[15:41:12] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:12] [Server thread/INFO]: DEEPSLATE_TILES
[15:41:13] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:13] [Server thread/INFO]: DEEPSLATE
[15:41:13] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:13] [Server thread/INFO]: DEEPSLATE
[15:41:14] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:14] [Server thread/INFO]: DEEPSLATE
[15:41:14] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:14] [Server thread/INFO]: DEEPSLATE
[15:41:15] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:15] [Server thread/INFO]: DEEPSLATE
[15:41:15] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:15] [Server thread/INFO]: DEEPSLATE
[15:41:16] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:16] [Server thread/INFO]: DEEPSLATE
[15:41:16] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:16] [Server thread/INFO]: DEEPSLATE
[15:41:17] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:17] [Server thread/INFO]: DEEPSLATE
[15:41:17] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:17] [Server thread/INFO]: DEEPSLATE
[15:41:18] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:18] [Server thread/INFO]: DEEPSLATE
[15:41:18] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:18] [Server thread/INFO]: DEEPSLATE
[15:41:19] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:19] [Server thread/INFO]: DEEPSLATE
[15:41:19] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:19] [Server thread/INFO]: DEEPSLATE
[15:41:19] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:19] [Server thread/INFO]: DEEPSLATE
[15:41:20] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:20] [Server thread/INFO]: DEEPSLATE
[15:41:21] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:21] [Server thread/INFO]: DEEPSLATE
[15:41:21] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:21] [Server thread/INFO]: DEEPSLATE
[15:41:21] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:21] [Server thread/INFO]: DEEPSLATE
[15:41:22] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:22] [Server thread/INFO]: DEEPSLATE
[15:41:22] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:22] [Server thread/INFO]: DEEPSLATE
[15:41:23] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:23] [Server thread/INFO]: DEEPSLATE
[15:41:23] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:23] [Server thread/INFO]: DEEPSLATE
[15:41:24] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:24] [Server thread/INFO]: DEEPSLATE
[15:41:24] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:24] [Server thread/INFO]: DEEPSLATE
[15:41:25] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:25] [Server thread/INFO]: DEEPSLATE
[15:41:25] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:25] [Server thread/INFO]: DEEPSLATE
[15:41:26] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:26] [Server thread/INFO]: DEEPSLATE
[15:41:26] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:26] [Server thread/INFO]: DEEPSLATE
[15:41:26] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:26] [Server thread/INFO]: DEEPSLATE
[15:41:27] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:27] [Server thread/INFO]: DEEPSLATE
[15:41:27] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:27] [Server thread/INFO]: DEEPSLATE
[15:41:28] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:28] [Server thread/INFO]: DEEPSLATE
[15:41:28] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:28] [Server thread/INFO]: DEEPSLATE
[15:41:29] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:29] [Server thread/INFO]: DEEPSLATE
[15:41:29] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:29] [Server thread/INFO]: DEEPSLATE
[15:41:30] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:30] [Server thread/INFO]: DEEPSLATE
[15:41:30] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:30] [Server thread/INFO]: DEEPSLATE
[15:41:31] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:31] [Server thread/INFO]: DEEPSLATE
[15:41:31] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:31] [Server thread/INFO]: DEEPSLATE
[15:41:37] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:37] [Server thread/INFO]: DEEPSLATE
[15:41:38] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:38] [Server thread/INFO]: DEEPSLATE_REDSTONE_ORE
[15:41:38] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:38] [Server thread/INFO]: DEEPSLATE_REDSTONE_ORE
[15:41:39] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:39] [Server thread/INFO]: DEEPSLATE_REDSTONE_ORE
[15:41:39] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:39] [Server thread/INFO]: DEEPSLATE_REDSTONE_ORE
[15:41:40] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:40] [Server thread/INFO]: DEEPSLATE_REDSTONE_ORE
[15:41:40] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:40] [Server thread/INFO]: DEEPSLATE_REDSTONE_ORE
[15:41:50] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:50] [Server thread/INFO]: DEEPSLATE_BRICKS
[15:41:51] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:51] [Server thread/INFO]: DEEPSLATE_BRICKS
[15:41:51] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:51] [Server thread/INFO]: DEEPSLATE_BRICKS
[15:41:52] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:52] [Server thread/INFO]: DEEPSLATE_BRICKS
[15:41:52] [Server thread/INFO]: NETHERITE_PICKAXE
[15:41:52] [Server thread/INFO]: DEEPSLATE_BRICKS
[15:42:25] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:25] [Server thread/INFO]: DEEPSLATE
[15:42:26] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:26] [Server thread/INFO]: DEEPSLATE
[15:42:26] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:26] [Server thread/INFO]: DEEPSLATE
[15:42:26] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:26] [Server thread/INFO]: DEEPSLATE
[15:42:27] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:27] [Server thread/INFO]: DEEPSLATE
[15:42:27] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:27] [Server thread/INFO]: DEEPSLATE
[15:42:28] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:28] [Server thread/INFO]: DEEPSLATE
[15:42:28] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:28] [Server thread/INFO]: DEEPSLATE
[15:42:29] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:29] [Server thread/INFO]: DEEPSLATE
[15:42:29] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:29] [Server thread/INFO]: DEEPSLATE
[15:42:30] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:30] [Server thread/INFO]: DEEPSLATE
[15:42:30] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:30] [Server thread/INFO]: DEEPSLATE
[15:42:31] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:31] [Server thread/INFO]: DEEPSLATE
[15:42:31] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:31] [Server thread/INFO]: DEEPSLATE
[15:42:31] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:31] [Server thread/INFO]: DEEPSLATE
[15:42:32] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:32] [Server thread/INFO]: DEEPSLATE
[15:42:32] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:32] [Server thread/INFO]: DEEPSLATE
[15:42:33] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:33] [Server thread/INFO]: DEEPSLATE
[15:42:33] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:33] [Server thread/INFO]: DEEPSLATE
[15:42:34] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:34] [Server thread/INFO]: DEEPSLATE
[15:42:34] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:34] [Server thread/INFO]: DEEPSLATE
[15:42:35] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:35] [Server thread/INFO]: DEEPSLATE
[15:42:35] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:35] [Server thread/INFO]: DEEPSLATE
[15:42:36] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:36] [Server thread/INFO]: DEEPSLATE
[15:42:36] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:36] [Server thread/INFO]: DEEPSLATE
[15:42:37] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:37] [Server thread/INFO]: DEEPSLATE
[15:42:37] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:37] [Server thread/INFO]: DEEPSLATE
[15:42:38] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:38] [Server thread/INFO]: DEEPSLATE
[15:42:38] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:38] [Server thread/INFO]: DEEPSLATE
[15:42:39] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:39] [Server thread/INFO]: DEEPSLATE
[15:42:39] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:39] [Server thread/INFO]: DEEPSLATE
[15:42:39] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:39] [Server thread/INFO]: DEEPSLATE
[15:42:40] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:40] [Server thread/INFO]: DEEPSLATE
[15:42:40] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:40] [Server thread/INFO]: DEEPSLATE
[15:42:41] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:41] [Server thread/INFO]: DEEPSLATE
[15:42:41] [Server thread/INFO]: NETHERITE_PICKAXE
[15:42:41] [Server thread/INFO]: DEEPSLATE
[15:42:42] [Server thread/INFO]: NETHERITE_PICKAXE
